city,date,retail,grocery,parks,transit,work,home
Cuneo,2020-04-05,-94,-87,-90,-81,-56,26
Cuneo,2020-04-06,-81,-45,-68,-69,-62,30
Cuneo,2020-04-07,-80,-43,-76,-69,-62,31
Cuneo,2020-04-08,-80,-42,-75,-68,-61,31
Cuneo,2020-04-09,-80,-38,-72,-68,-62,31
Cuneo,2020-04-10,-79,-29,-72,-67,-63,33
Cuneo,2020-04-11,-85,-46,-81,-71,-59,28
Cuneo,2020-04-12,-94,-91,-91,-81,-57,26
Cuneo,2020-04-13,-94,-96,-83,-85,-90,42
Cuneo,2020-04-14,-79,-44,-76,-68,-59,29
Cuneo,2020-04-15,-78,-42,-73,-66,-58,30
Cuneo,2020-04-16,-77,-40,-70,-66,-58,30
Cuneo,2020-04-17,-77,-37,-72,-66,-58,32
Cuneo,2020-04-18,-84,-50,-82,-71,-56,28
Cuneo,2020-04-19,-93,-84,-91,-81,-53,26
Cuneo,2020-04-20,-79,-51,-78,-72,-57,29
Cuneo,2020-04-21,-79,-48,-83,-73,-57,30
Cuneo,2020-04-22,-76,-40,-75,-66,-55,29
Cuneo,2020-04-23,-75,-38,-68,-65,-54,28
Cuneo,2020-04-24,-73,-23,-67,-63,-55,29
Cuneo,2020-04-25,-94,-95,-86,-79,-71,31
Cuneo,2020-04-26,-91,-68,-89,-77,-48,24
Cuneo,2020-04-27,-72,-37,-67,-64,-52,26
Cuneo,2020-04-28,-74,-38,-75,-67,-52,27
Cuneo,2020-04-29,-73,-34,-69,-63,-52,26
Cuneo,2020-04-30,-68,-20,-65,-60,-52,25
Cuneo,2020-05-01,-93,-94,-79,-82,-86,44
Cuneo,2020-05-02,-80,-39,-76,-67,-52,26
Cuneo,2020-05-03,-90,-74,-83,-72,-42,23
Cuneo,2020-05-04,-56,-26,-25,-38,-40,16
Cuneo,2020-05-05,-57,-27,-44,-42,-40,17
Cuneo,2020-05-06,-57,-26,-40,-43,-40,18
Cuneo,2020-05-07,-57,-27,-33,-41,-40,18
Cuneo,2020-05-08,-58,-23,-39,-42,-41,20
Cuneo,2020-05-09,-65,-31,-42,-39,-40,16
Cuneo,2020-05-10,-77,-58,-67,-50,-30,16
Cuneo,2020-05-11,-57,-32,-42,-48,-38,18
Cuneo,2020-05-12,-53,-26,-42,-42,-37,17
Cuneo,2020-05-13,-60,-30,-60,-52,-38,20
Cuneo,2020-05-14,-54,-26,-33,-41,-37,17
Cuneo,2020-05-15,-57,-24,-41,-43,-37,20
Cuneo,2020-05-16,-64,-29,-57,-46,-35,18
Cuneo,2020-05-17,-73,-56,-60,-46,-25,16
Cuneo,2020-05-18,-38,-21,10,-29,-32,12
Cuneo,2020-05-19,-42,-18,-39,-38,-33,15
Cuneo,2020-05-20,-38,-17,4,-29,-32,12
Cuneo,2020-05-21,-39,-15,3,-28,-32,13
Cuneo,2020-05-22,-42,-11,7,-27,-32,14
Cuneo,2020-05-23,-38,-16,7,-17,-24,9
Cuneo,2020-05-24,-38,-32,23,-2,-10,4
Cuneo,2020-05-25,-32,-18,15,-28,-31,10
Cuneo,2020-05-26,-29,-16,15,-28,-29,10
Cuneo,2020-05-27,-29,-13,-1,-26,-29,11
Cuneo,2020-05-28,-29,-14,12,-26,-30,11
Cuneo,2020-05-29,-33,-9,-11,-30,-31,13
Cuneo,2020-05-30,-29,-11,39,-6,-19,6
Cuneo,2020-05-31,-31,-27,26,3,-6,5
Cuneo,2020-06-01,-10,6,104,-15,-46,10
Cuneo,2020-06-02,-21,-34,151,-20,-75,15
Cuneo,2020-06-03,-29,-11,-15,-25,-28,10
Cuneo,2020-06-04,-29,-6,-22,-31,-29,12
Cuneo,2020-06-05,-21,-9,26,-20,-28,8
Cuneo,2020-06-06,-22,-12,44,-4,-18,3
Cuneo,2020-06-07,-30,-23,-15,-21,-6,5
Cuneo,2020-06-08,-28,-17,-13,-32,-28,10
Cuneo,2020-06-09,-25,-15,-17,-35,-27,10
Cuneo,2020-06-10,-18,-12,8,-25,-25,8
Cuneo,2020-06-11,-20,-10,-4,-38,-26,9
Cuneo,2020-06-12,-20,-8,10,-33,-27,9
Cuneo,2020-06-13,-27,-12,-16,-33,-16,7
Cuneo,2020-06-14,-12,-23,76,-4,0,-2
Cuneo,2020-06-15,-15,-14,46,-29,-26,5
Cuneo,2020-06-16,-17,-11,14,-34,-25,7
Cuneo,2020-06-17,-15,-10,5,-32,-24,7
Cuneo,2020-06-18,-12,-8,37,-30,-25,5
Cuneo,2020-06-19,-12,-5,59,-22,-26,5
Cuneo,2020-06-20,-15,-9,67,-8,-14,0
Cuneo,2020-06-21,-12,-22,83,5,-1,-6
Cuneo,2020-06-22,-12,-11,57,-26,-27,4
Cuneo,2020-06-23,-9,-8,59,-25,-26,4
Cuneo,2020-06-24,-5,-5,57,-19,-24,4
Cuneo,2020-06-25,-10,-6,56,-23,-24,4
Cuneo,2020-06-26,-12,-5,58,-22,-27,4
Cuneo,2020-06-27,-18,-10,49,-12,-17,1
Cuneo,2020-06-28,-12,-22,80,3,-2,-6
Cuneo,2020-06-29,-11,-9,67,-27,-25,3
Cuneo,2020-06-30,-7,-6,54,-25,-24,3
Cuneo,2020-07-01,-7,-5,30,-25,-24,4
Cuneo,2020-07-02,-7,-6,55,-24,-25,3
Cuneo,2020-07-03,-19,-12,18,-27,-26,6
Cuneo,2020-07-04,-11,-6,79,-6,-16,-2
Cuneo,2020-07-05,-11,-19,84,4,-2,-7
Cuneo,2020-07-06,-10,-9,72,-22,-27,2
Cuneo,2020-07-07,-6,-5,61,-23,-25,2
Cuneo,2020-07-08,-7,-7,46,-23,-24,3
Cuneo,2020-07-09,-7,-7,76,-19,-25,2
Cuneo,2020-07-10,-11,-7,52,-18,-26,3
Cuneo,2020-07-11,-13,-9,68,-8,-16,-1
Cuneo,2020-07-12,-10,-15,57,7,0,-5
Cuneo,2020-07-13,-9,-6,65,-22,-27,2
Cuneo,2020-07-14,-6,-6,54,-25,-26,3
Cuneo,2020-07-15,-6,-5,42,-24,-24,3
Cuneo,2020-07-16,-3,-5,79,-21,-24,1
Cuneo,2020-07-17,-7,-4,67,-17,-25,2
Cuneo,2020-07-18,-10,-5,60,-7,-16,-1
Cuneo,2020-07-19,-10,-20,76,3,0,-7
Cuneo,2020-07-20,-8,-9,87,-19,-26,1
Cuneo,2020-07-21,-6,-7,67,-23,-24,2
Cuneo,2020-07-22,-9,-8,41,-25,-24,3
Cuneo,2020-07-23,-3,-5,89,-18,-24,1
Cuneo,2020-07-24,-8,-5,64,-16,-25,3
Cuneo,2020-07-25,-9,-9,88,0,-16,-4
Cuneo,2020-07-26,-7,-19,87,11,0,-8
Cuneo,2020-07-27,-4,-6,94,-17,-27,1
Cuneo,2020-07-28,-3,-5,72,-20,-26,2
Cuneo,2020-07-29,-3,-5,67,-19,-26,2
Cuneo,2020-07-30,-3,-5,82,-17,-26,1
Cuneo,2020-07-31,-6,-4,84,-11,-27,1
Cuneo,2020-08-01,-13,-9,74,1,-19,-3
Cuneo,2020-08-02,-9,-12,59,15,-3,-6
Firenze,2020-02-15,1,0,63,12,0,-2
Firenze,2020-02-16,-2,0,26,11,-1,-2
Firenze,2020-02-17,-1,8,17,5,1,0
Firenze,2020-02-18,0,3,15,4,0,0
Firenze,2020-02-19,0,3,11,1,1,0
Firenze,2020-02-20,0,4,20,4,0,0
Firenze,2020-02-21,1,4,28,8,0,0
Firenze,2020-02-22,3,3,70,18,2,-2
Firenze,2020-02-23,-6,10,20,8,-1,-1
Firenze,2020-02-24,-1,31,25,1,-1,1
Firenze,2020-02-25,-5,14,14,-7,-1,2
Firenze,2020-02-26,-14,-3,-20,-16,-1,3
Firenze,2020-02-27,-15,-6,-22,-15,-2,4
Firenze,2020-02-28,-8,0,8,-12,-1,2
Firenze,2020-02-29,-11,-3,8,-10,0,1
Firenze,2020-03-01,-27,-10,-51,-31,-5,5
Firenze,2020-03-02,-16,-2,-32,-15,-1,3
Firenze,2020-03-03,-14,-4,-34,-15,-1,3
Firenze,2020-03-04,-9,3,-13,-12,0,1
Firenze,2020-03-05,-16,1,-28,-26,-14,7
Firenze,2020-03-06,-18,1,-17,-29,-15,8
Firenze,2020-03-07,-24,-1,-2,-26,-17,6
Firenze,2020-03-08,-35,-8,14,-27,-11,4
Firenze,2020-03-09,-33,0,-38,-40,-20,11
Firenze,2020-03-10,-48,-8,-36,-48,-29,16
Firenze,2020-03-11,-55,-18,-32,-56,-37,20
Firenze,2020-03-12,-73,-25,-73,-66,-46,27
Firenze,2020-03-13,-76,-30,-70,-70,-53,30
Firenze,2020-03-14,-86,-50,-75,-75,-60,25
Firenze,2020-03-15,-92,-66,-80,-82,-59,23
Firenze,2020-03-16,-76,-38,-71,-73,-57,28
Firenze,2020-03-17,-78,-44,-76,-75,-60,30
Firenze,2020-03-18,-80,-46,-79,-76,-61,32
Firenze,2020-03-19,-80,-45,-80,-78,-62,33
Firenze,2020-03-20,-81,-46,-81,-78,-63,34
Firenze,2020-03-21,-88,-59,-85,-81,-64,27
Firenze,2020-03-22,-96,-85,-92,-88,-64,25
Firenze,2020-03-23,-81,-49,-85,-80,-69,34
Firenze,2020-03-24,-83,-52,-86,-80,-70,35
Firenze,2020-03-25,-85,-55,-87,-83,-72,37
Firenze,2020-03-26,-86,-55,-88,-84,-74,39
Firenze,2020-03-27,-85,-52,-86,-83,-74,39
Firenze,2020-03-28,-88,-61,-86,-82,-67,28
Firenze,2020-03-29,-95,-85,-90,-87,-66,25
Firenze,2020-03-30,-83,-50,-83,-80,-71,35
Firenze,2020-03-31,-92,-52,-85,-79,-73,36
Firenze,2020-04-01,-91,-49,-83,-78,-72,36
Firenze,2020-04-02,-91,-49,-82,-78,-72,37
Firenze,2020-04-03,-87,-48,-83,-80,-71,38
Firenze,2020-04-04,-91,-59,-86,-80,-66,28
Firenze,2020-04-05,-96,-84,-90,-87,-66,25
Firenze,2020-04-06,-85,-46,-81,-78,-69,33
Firenze,2020-04-07,-84,-48,-82,-78,-70,34
Firenze,2020-04-08,-84,-46,-82,-78,-70,35
Firenze,2020-04-09,-83,-41,-81,-77,-69,35
Firenze,2020-04-10,-83,-39,-80,-78,-70,36
Firenze,2020-04-11,-88,-55,-83,-79,-64,27
Firenze,2020-04-12,-97,-96,-91,-89,-69,26
Firenze,2020-04-13,-96,-95,-88,-91,-92,43
Firenze,2020-04-14,-82,-46,-81,-76,-68,33
Firenze,2020-04-15,-82,-45,-80,-76,-67,34
Firenze,2020-04-16,-82,-44,-80,-76,-67,35
Firenze,2020-04-17,-82,-44,-80,-77,-66,36
Firenze,2020-04-18,-87,-54,-83,-78,-60,26
Firenze,2020-04-19,-95,-81,-89,-86,-60,24
Firenze,2020-04-20,-82,-46,-85,-79,-65,33
Firenze,2020-04-21,-82,-45,-84,-78,-66,33
Firenze,2020-04-22,-81,-43,-82,-76,-64,33
Firenze,2020-04-23,-80,-38,-77,-74,-64,33
Firenze,2020-04-24,-77,-32,-75,-74,-64,33
Firenze,2020-04-25,-95,-94,-83,-84,-76,30
Firenze,2020-04-26,-91,-62,-84,-81,-52,23
Firenze,2020-04-27,-74,-33,-73,-72,-60,29
Firenze,2020-04-28,-79,-41,-81,-75,-62,32
Firenze,2020-04-29,-78,-37,-78,-74,-60,31
Firenze,2020-04-30,-74,-28,-75,-72,-60,31
Firenze,2020-05-01,-92,-91,-65,-83,-89,44
Firenze,2020-05-02,-78,-40,-58,-68,-52,23
Firenze,2020-05-03,-86,-61,-55,-70,-46,20
Firenze,2020-05-04,-62,-25,-32,-59,-47,20
Firenze,2020-05-05,-65,-29,-43,-60,-49,22
Firenze,2020-05-06,-65,-29,-40,-60,-48,23
Firenze,2020-05-07,-63,-27,-33,-60,-48,23
Firenze,2020-05-08,-64,-30,-33,-61,-48,24
Firenze,2020-05-09,-69,-35,-20,-55,-42,16
Firenze,2020-05-10,-77,-53,-29,-61,-31,13
Firenze,2020-05-11,-62,-30,-57,-63,-45,22
Firenze,2020-05-12,-62,-29,-46,-59,-45,22
Firenze,2020-05-13,-61,-28,-36,-58,-44,21
Firenze,2020-05-14,-61,-27,-35,-59,-44,22
Firenze,2020-05-15,-62,-25,-45,-61,-45,23
Firenze,2020-05-16,-66,-33,-29,-55,-38,16
Firenze,2020-05-17,-72,-48,-10,-58,-25,12
Firenze,2020-05-18,-47,-20,-36,-55,-39,17
Firenze,2020-05-19,-48,-20,-37,-54,-40,18
Firenze,2020-05-20,-47,-20,-29,-53,-39,18
Firenze,2020-05-21,-45,-19,-8,-49,-39,17
Firenze,2020-05-22,-46,-18,-5,-51,-38,16
Firenze,2020-05-23,-49,-26,16,-42,-27,7
Firenze,2020-05-24,-57,-38,-5,-50,-15,5
Firenze,2020-05-25,-41,-17,-7,-50,-37,14
Firenze,2020-05-26,-40,-18,5,-47,-36,14
Firenze,2020-05-27,-40,-16,-5,-47,-36,14
Firenze,2020-05-28,-40,-15,-7,-48,-36,15
Firenze,2020-05-29,-43,-15,-22,-51,-37,16
Firenze,2020-05-30,-46,-23,16,-39,-22,5
Firenze,2020-05-31,-53,-32,-4,-49,-6,4
Firenze,2020-06-01,-31,-2,22,-47,-50,12
Firenze,2020-06-02,-53,-57,58,-54,-78,16
Firenze,2020-06-03,-37,-11,-8,-41,-33,12
Firenze,2020-06-04,-41,-15,-42,-46,-35,15
Firenze,2020-06-05,-35,-18,-7,-43,-34,13
Firenze,2020-06-06,-36,-24,27,-31,-21,4
Firenze,2020-06-07,-44,-32,-16,-44,-4,3
Firenze,2020-06-08,-30,-16,-9,-43,-33,12
Firenze,2020-06-09,-32,-20,-12,-42,-33,12
Firenze,2020-06-10,-32,-20,-32,-45,-33,13
Firenze,2020-06-11,-27,-14,-9,-41,-32,11
Firenze,2020-06-12,-28,-17,17,-39,-33,9
Firenze,2020-06-13,-37,-24,-6,-37,-19,4
Firenze,2020-06-14,-39,-27,-12,-42,0,2
Firenze,2020-06-15,-27,-15,-6,-39,-31,9
Firenze,2020-06-16,-26,-16,-6,-39,-31,10
Firenze,2020-06-17,-25,-16,-2,-38,-30,9
Firenze,2020-06-18,-23,-14,12,-36,-30,8
Firenze,2020-06-19,-26,-15,20,-36,-31,7
Firenze,2020-06-20,-33,-24,35,-28,-15,-1
Firenze,2020-06-21,-40,-30,2,-35,3,-4
Firenze,2020-06-22,-24,-14,11,-37,-32,7
Firenze,2020-06-23,-22,-13,19,-35,-32,6
Firenze,2020-06-24,-26,-21,25,-42,-46,9
Firenze,2020-06-25,-24,-14,9,-36,-30,7
Firenze,2020-06-26,-28,-15,15,-35,-32,6
Firenze,2020-06-27,-37,-26,20,-30,-18,-2
Firenze,2020-06-28,-42,-31,-8,-35,5,-7
Firenze,2020-06-29,-22,-11,13,-36,-30,5
Firenze,2020-06-30,-22,-13,14,-35,-29,6
Firenze,2020-07-01,-21,-12,7,-35,-29,5
Firenze,2020-07-02,-22,-14,7,-36,-29,6
Firenze,2020-07-03,-27,-15,4,-37,-31,5
Firenze,2020-07-04,-36,-26,17,-32,-18,-2
Firenze,2020-07-05,-42,-31,-10,-38,2,-7
Firenze,2020-07-06,-24,-12,8,-37,-31,4
Firenze,2020-07-07,-21,-14,12,-36,-30,5
Firenze,2020-07-08,-23,-16,7,-37,-28,4
Firenze,2020-07-09,-22,-15,6,-36,-29,4
Firenze,2020-07-10,-28,-18,9,-37,-31,3
Firenze,2020-07-11,-38,-28,12,-32,-17,-3
Firenze,2020-07-12,-41,-31,-10,-36,7,-7
Firenze,2020-07-13,-22,-12,10,-36,-30,3
Firenze,2020-07-14,-20,-15,17,-35,-29,3
Firenze,2020-07-15,-22,-17,-3,-38,-28,4
Firenze,2020-07-16,-19,-15,11,-35,-28,4
Firenze,2020-07-17,-26,-17,10,-36,-30,4
Firenze,2020-07-18,-34,-26,25,-27,-16,-4
Firenze,2020-07-19,-39,-30,-7,-34,9,-8
Firenze,2020-07-20,-22,-13,13,-35,-28,3
Firenze,2020-07-21,-21,-17,17,-36,-28,3
Firenze,2020-07-22,-21,-17,9,-36,-28,3
Firenze,2020-07-23,-21,-17,11,-36,-28,3
Firenze,2020-07-24,-28,-19,2,-37,-31,4
Firenze,2020-07-25,-34,-26,24,-27,-17,-4
Firenze,2020-07-26,-38,-28,-3,-34,8,-8
Firenze,2020-07-27,-20,-12,18,-34,-31,2
Firenze,2020-07-28,-20,-15,18,-35,-30,3
Firenze,2020-07-29,-21,-16,10,-36,-30,3
Firenze,2020-07-30,-21,-19,8,-36,-30,3
Firenze,2020-07-31,-26,-21,13,-35,-32,2
Firenze,2020-08-01,-35,-30,6,-27,-20,-4
Firenze,2020-08-02,-39,-29,-17,-36,3,-7
Verona,2020-02-15,7,-1,85,15,3,-2
Verona,2020-02-16,4,-2,47,15,0,-1
Verona,2020-02-17,0,0,1,5,1,0
Verona,2020-02-18,4,-1,20,6,2,0
Verona,2020-02-19,4,-2,18,6,2,-1
Verona,2020-02-20,8,3,31,8,2,-1
Verona,2020-02-21,6,0,59,16,0,-1
Verona,2020-02-22,-3,0,62,10,3,-1
Verona,2020-02-23,-18,6,11,0,-1,0
Verona,2020-02-24,-11,27,21,-22,-19,5
Verona,2020-02-25,-13,1,6,-26,-19,6
Verona,2020-02-26,-15,-6,-4,-28,-18,7
Verona,2020-02-27,-10,-6,7,-28,-15,6
Verona,2020-02-28,-13,-5,19,-25,-15,6
Verona,2020-02-29,-15,-4,6,-21,-12,4
Verona,2020-03-01,-31,-7,-68,-38,-10,7
Verona,2020-03-02,-20,-9,-44,-35,-13,7
Verona,2020-03-03,-16,-4,-34,-33,-13,7
Verona,2020-03-04,-12,-2,8,-25,-13,6
Verona,2020-03-05,-16,-2,-21,-33,-14,7
Verona,2020-03-06,-19,-1,-7,-31,-14,7
Verona,2020-03-07,-22,-3,20,-25,-13,4
Verona,2020-03-08,-31,-4,16,-19,-9,3
Verona,2020-03-09,-30,-3,-25,-39,-18,9
Verona,2020-03-10,-45,-1,-30,-46,-24,14
Verona,2020-03-11,-53,-12,-38,-52,-30,17
Verona,2020-03-12,-73,-18,-67,-64,-40,22
Verona,2020-03-13,-80,-22,-75,-69,-47,27
Verona,2020-03-14,-89,-42,-85,-79,-57,26
Verona,2020-03-15,-93,-67,-87,-82,-57,23
Verona,2020-03-16,-79,-35,-76,-73,-53,26
Verona,2020-03-17,-81,-39,-76,-74,-56,28
Verona,2020-03-18,-82,-42,-79,-75,-57,30
Verona,2020-03-19,-83,-40,-81,-77,-58,30
Verona,2020-03-20,-84,-35,-85,-77,-59,32
Verona,2020-03-21,-91,-53,-91,-83,-61,27
Verona,2020-03-22,-97,-97,-96,-90,-65,26
Verona,2020-03-23,-83,-41,-86,-79,-63,31
Verona,2020-03-24,-83,-45,-84,-78,-63,32
Verona,2020-03-25,-85,-48,-87,-80,-65,33
Verona,2020-03-26,-86,-49,-88,-82,-68,35
Verona,2020-03-27,-87,-44,-88,-82,-68,37
Verona,2020-03-28,-91,-58,-90,-84,-64,28
Verona,2020-03-29,-97,-96,-95,-89,-66,25
Verona,2020-03-30,-85,-47,-86,-81,-67,32
Verona,2020-03-31,-91,-46,-83,-78,-67,33
Verona,2020-04-01,-91,-44,-85,-78,-67,34
Verona,2020-04-02,-91,-42,-83,-78,-67,34
Verona,2020-04-03,-88,-39,-86,-80,-66,36
Verona,2020-04-04,-92,-53,-90,-83,-63,28
Verona,2020-04-05,-97,-96,-95,-89,-65,26
Verona,2020-04-06,-84,-41,-83,-77,-63,31
Verona,2020-04-07,-84,-40,-83,-76,-64,32
Verona,2020-04-08,-84,-38,-83,-77,-63,32
Verona,2020-04-09,-83,-31,-83,-77,-63,32
Verona,2020-04-10,-84,-25,-85,-78,-65,34
Verona,2020-04-11,-90,-46,-90,-81,-62,27
Verona,2020-04-12,-97,-97,-95,-90,-67,26
Verona,2020-04-13,-96,-97,-91,-91,-91,43
Verona,2020-04-14,-82,-40,-80,-75,-60,30
Verona,2020-04-15,-82,-37,-80,-74,-59,30
Verona,2020-04-16,-80,-34,-78,-74,-58,30
Verona,2020-04-17,-82,-30,-82,-75,-58,32
Verona,2020-04-18,-88,-45,-85,-79,-56,26
Verona,2020-04-19,-96,-95,-92,-85,-59,24
Verona,2020-04-20,-80,-40,-82,-75,-56,28
Verona,2020-04-21,-79,-36,-77,-73,-56,28
Verona,2020-04-22,-79,-37,-77,-72,-55,29
Verona,2020-04-23,-78,-30,-73,-72,-55,28
Verona,2020-04-24,-78,-12,-77,-72,-55,29
Verona,2020-04-25,-94,-94,-83,-83,-73,29
Verona,2020-04-26,-93,-93,-87,-81,-55,23
Verona,2020-04-27,-72,-18,-69,-68,-51,24
Verona,2020-04-28,-74,-27,-65,-68,-51,26
Verona,2020-04-29,-75,-26,-67,-67,-51,26
Verona,2020-04-30,-71,-8,-65,-68,-51,25
Verona,2020-05-01,-90,-91,-64,-82,-87,42
Verona,2020-05-02,-78,-29,-59,-66,-50,22
Verona,2020-05-03,-88,-90,-66,-68,-47,20
Verona,2020-05-04,-60,-14,-35,-52,-40,17
Verona,2020-05-05,-62,-17,-33,-52,-41,18
Verona,2020-05-06,-64,-19,-43,-54,-40,19
Verona,2020-05-07,-61,-19,-27,-53,-40,18
Verona,2020-05-08,-64,-14,-39,-55,-40,20
Verona,2020-05-09,-67,-21,-36,-51,-38,14
Verona,2020-05-10,-79,-86,-50,-53,-30,13
Verona,2020-05-11,-61,-21,-57,-59,-38,19
Verona,2020-05-12,-59,-19,-33,-52,-37,18
Verona,2020-05-13,-61,-21,-47,-54,-37,19
Verona,2020-05-14,-58,-18,-25,-52,-36,17
Verona,2020-05-15,-62,-13,-48,-56,-37,20
Verona,2020-05-16,-66,-20,-40,-53,-32,15
Verona,2020-05-17,-74,-83,-30,-44,-24,12
Verona,2020-05-18,-35,-11,-8,-44,-31,12
Verona,2020-05-19,-40,-14,-31,-48,-32,15
Verona,2020-05-20,-37,-12,-10,-42,-31,13
Verona,2020-05-21,-34,-10,7,-43,-35,13
Verona,2020-05-22,-40,-8,-9,-45,-31,14
Verona,2020-05-23,-43,-13,-6,-39,-22,7
Verona,2020-05-24,-50,-48,-10,-33,-9,6
Verona,2020-05-25,-33,-13,-3,-43,-30,11
Verona,2020-05-26,-33,-12,4,-41,-29,12
Verona,2020-05-27,-32,-11,2,-40,-29,11
Verona,2020-05-28,-32,-9,-2,-43,-30,11
Verona,2020-05-29,-37,-7,-11,-43,-30,12
Verona,2020-05-30,-38,-10,2,-36,-19,6
Verona,2020-05-31,-42,-36,3,-29,-3,5
Verona,2020-06-01,-14,9,73,-32,-46,10
Verona,2020-06-02,-32,-43,132,-39,-76,17
Verona,2020-06-03,-28,-4,3,-33,-27,9
Verona,2020-06-04,-35,-11,-53,-49,-30,13
Verona,2020-06-05,-26,-5,16,-41,-28,9
Verona,2020-06-06,-26,-11,28,-31,-18,4
Verona,2020-06-07,-37,-26,-32,-43,-4,6
Verona,2020-06-08,-29,-17,-27,-46,-27,10
Verona,2020-06-09,-20,-8,16,-41,-26,9
Verona,2020-06-10,-25,-14,-20,-44,-27,10
Verona,2020-06-11,-17,-3,18,-42,-26,8
Verona,2020-06-12,-19,-5,46,-36,-26,6
Verona,2020-06-13,-22,-11,66,-23,-15,1
Verona,2020-06-14,-25,-17,25,-22,2,1
Verona,2020-06-15,-20,-12,10,-41,-25,7
Verona,2020-06-16,-13,-6,46,-35,-24,7
Verona,2020-06-17,-16,-8,22,-36,-24,7
Verona,2020-06-18,-12,-7,57,-33,-25,6
Verona,2020-06-19,-18,-7,45,-33,-25,6
Verona,2020-06-20,-17,-10,104,-12,-13,-1
Verona,2020-06-21,-22,-19,63,1,4,-4
Verona,2020-06-22,-14,-9,58,-30,-26,5
Verona,2020-06-23,-12,-6,72,-29,-26,5
Verona,2020-06-24,-12,-6,54,-28,-24,5
Verona,2020-06-25,-12,-5,52,-32,-24,5
Verona,2020-06-26,-16,-4,60,-26,-26,4
Verona,2020-06-27,-19,-12,90,-10,-16,-2
Verona,2020-06-28,-26,-19,34,-5,6,-5
Verona,2020-06-29,-12,-6,55,-29,-25,4
Verona,2020-06-30,-8,-6,67,-32,-23,4
Verona,2020-07-01,-11,-4,38,-33,-24,5
Verona,2020-07-02,-9,-4,50,-34,-24,4
Verona,2020-07-03,-17,-5,33,-35,-25,5
Verona,2020-07-04,-16,-10,86,-19,-14,-2
Verona,2020-07-05,-23,-16,35,-10,2,-5
Verona,2020-07-06,-11,-7,56,-33,-25,3
Verona,2020-07-07,-6,-3,83,-32,-25,4
Verona,2020-07-08,-9,-7,64,-29,-24,3
Verona,2020-07-09,-8,-5,71,-31,-24,3
Verona,2020-07-10,-14,-5,61,-30,-26,3
Verona,2020-07-11,-19,-10,56,-24,-16,0
Verona,2020-07-12,-17,-12,50,-4,6,-6
Verona,2020-07-13,-6,-3,78,-30,-25,3
Verona,2020-07-14,-4,-3,100,-29,-25,3
Verona,2020-07-15,-5,-6,85,-31,-23,3
Verona,2020-07-16,-5,-4,81,-34,-24,3
Verona,2020-07-17,-12,-3,58,-31,-25,4
Verona,2020-07-18,-11,-10,118,-16,-15,-3
Verona,2020-07-19,-17,-12,66,-7,5,-6
Verona,2020-07-20,-6,-4,98,-30,-24,2
Verona,2020-07-21,-4,-4,109,-30,-24,3
Verona,2020-07-22,-7,-5,86,-31,-24,3
Verona,2020-07-23,-5,-3,97,-31,-24,3
Verona,2020-07-24,-14,-3,59,-33,-25,5
Verona,2020-07-25,-11,-10,125,-14,-13,-4
Verona,2020-07-26,-15,-9,65,-4,6,-6
Verona,2020-07-27,-4,-2,117,-27,-26,2
Verona,2020-07-28,-4,-3,122,-29,-25,3
Verona,2020-07-29,-5,-5,103,-28,-25,3
Verona,2020-07-30,-4,-4,97,-31,-26,2
Verona,2020-07-31,-12,-4,75,-28,-27,2
Verona,2020-08-01,-16,-12,85,-17,-17,-4
Verona,2020-08-02,-17,-8,32,-16,5,-3
Bolzano,2020-02-15,5,1,18,17,0,-1
Bolzano,2020-02-16,12,11,18,18,1,-1
Bolzano,2020-02-17,8,9,5,7,0,0
Bolzano,2020-02-18,12,4,25,8,0,-1
Bolzano,2020-02-19,11,8,16,9,0,-1
Bolzano,2020-02-20,10,6,32,16,-4,1
Bolzano,2020-02-21,3,7,10,5,-4,1
Bolzano,2020-02-22,7,6,26,27,0,-1
Bolzano,2020-02-23,13,21,29,28,0,-1
Bolzano,2020-02-24,13,23,30,-3,-20,3
Bolzano,2020-02-25,4,16,19,-15,-25,7
Bolzano,2020-02-26,0,4,3,-15,-21,5
Bolzano,2020-02-27,-2,2,1,-10,-20,5
Bolzano,2020-02-28,-4,-1,1,-12,-20,6
Bolzano,2020-02-29,-10,-2,-5,-4,-4,2
Bolzano,2020-03-01,-19,-1,-32,-12,-2,5
Bolzano,2020-03-02,-13,-5,-30,-9,0,2
Bolzano,2020-03-03,-8,0,-15,-6,0,1
Bolzano,2020-03-04,-5,0,-6,0,1,0
Bolzano,2020-03-05,-13,3,-22,-15,-14,6
Bolzano,2020-03-06,-13,-1,-17,-17,-14,6
Bolzano,2020-03-07,-16,-2,-12,-18,-5,3
Bolzano,2020-03-08,-17,1,-2,-13,-8,1
Bolzano,2020-03-09,-26,1,-38,-28,-17,8
Bolzano,2020-03-10,-44,5,-51,-39,-24,13
Bolzano,2020-03-11,-53,-16,-45,-45,-30,16
Bolzano,2020-03-12,-74,-24,-61,-59,-40,23
Bolzano,2020-03-13,-80,-36,-71,-69,-48,28
Bolzano,2020-03-14,-90,-56,-86,-79,-55,26
Bolzano,2020-03-15,-91,-71,-80,-79,-57,22
Bolzano,2020-03-16,-81,-42,-75,-73,-56,27
Bolzano,2020-03-17,-83,-48,-73,-73,-59,29
Bolzano,2020-03-18,-84,-50,-74,-73,-60,30
